country,year,expenditure_usd,currency_basis,source
Czechia,2008,3581405187.040727,Constant (2024) US$,sipri
Czechia,2009,3687340573.4214597,Constant (2024) US$,sipri
Czechia,2010,3345061441.6852193,Constant (2024) US$,sipri
Czechia,2011,3012406659.8702445,Constant (2024) US$,sipri
Czechia,2012,2895793434.3004756,Constant (2024) US$,sipri
Czechia,2013,2761423446.860445,Constant (2024) US$,sipri
Czechia,2014,2747834295.6431904,Constant (2024) US$,sipri
Czechia,2015,2856332108.023246,Constant (2024) US$,sipri
Czechia,2016,3096123504.186205,Constant (2024) US$,sipri
Czechia,2017,3092218803.1019692,Constant (2024) US$,sipri
Czechia,2018,3702442604.732621,Constant (2024) US$,sipri
Czechia,2019,4112948776.734407,Constant (2024) US$,sipri
Czechia,2020,4336460606.786636,Constant (2024) US$,sipri
Czechia,2021,4773654433.330854,Constant (2024) US$,sipri
Czechia,2022,4433652493.171923,Constant (2024) US$,sipri
Czechia,2023,4442822167.653193,Constant (2024) US$,sipri
Czechia,2024,6511697690.612423,Constant (2024) US$,sipri
Czechia,2025,6488252141.286017,Constant (2024) US$,sipri
Czechoslovakia,1956,3606330665.6249604,Constant (2024) US$,sipri
Czechoslovakia,1957,3764616730.0621543,Constant (2024) US$,sipri
Czechoslovakia,1958,3598883846.504665,Constant (2024) US$,sipri
Czechoslovakia,1959,3649683142.685091,Constant (2024) US$,sipri
Czechoslovakia,1960,4011977502.521152,Constant (2024) US$,sipri
Czechoslovakia,1961,4631726947.399527,Constant (2024) US$,sipri
Czechoslovakia,1962,4753684826.171835,Constant (2024) US$,sipri
Czechoslovakia,1963,4516547312.007786,Constant (2024) US$,sipri
Czechoslovakia,1964,4270198509.7206388,Constant (2024) US$,sipri
Czechoslovakia,1965,4249124953.052715,Constant (2024) US$,sipri
Czechoslovakia,1966,4563098395.714441,Constant (2024) US$,sipri
Czechoslovakia,1967,5088841575.282899,Constant (2024) US$,sipri
Czechoslovakia,1968,5347955368.868671,Constant (2024) US$,sipri
Czechoslovakia,1969,5570285252.309962,Constant (2024) US$,sipri
Czechoslovakia,1970,5679316407.341746,Constant (2024) US$,sipri
Czechoslovakia,1971,6084857212.031706,Constant (2024) US$,sipri
Czechoslovakia,1972,6455322847.44887,Constant (2024) US$,sipri
Czechoslovakia,1973,7967802716.15823,Constant (2024) US$,sipri
Czechoslovakia,1974,8164840132.548289,Constant (2024) US$,sipri
Czechoslovakia,1975,8776536401.425406,Constant (2024) US$,sipri
Czechoslovakia,1976,8682985641.322954,Constant (2024) US$,sipri
Czechoslovakia,1977,8979433505.300936,Constant (2024) US$,sipri
Czechoslovakia,1978,9145822973.640364,Constant (2024) US$,sipri
Czechoslovakia,1979,9061022576.691525,Constant (2024) US$,sipri
Czechoslovakia,1980,9432586231.194567,Constant (2024) US$,sipri
Czechoslovakia,1981,9438634778.247906,Constant (2024) US$,sipri
Czechoslovakia,1982,9558072028.916016,Constant (2024) US$,sipri
Czechoslovakia,1983,9733016809.185776,Constant (2024) US$,sipri
Czechoslovakia,1984,10024303940.078968,Constant (2024) US$,sipri
Czechoslovakia,1985,10588021353.586088,Constant (2024) US$,sipri
Czechoslovakia,1986,10500403484.299568,Constant (2024) US$,sipri
Czechoslovakia,1987,10562530451.511545,Constant (2024) US$,sipri
Czechoslovakia,1988,10815145659.817205,Constant (2024) US$,sipri
Czechoslovakia,1989,15973149891.98917,Constant (2024) US$,sipri
Czechoslovakia,1990,13934254625.450502,Constant (2024) US$,sipri
Czechoslovakia,1991,9140085643.236347,Constant (2024) US$,sipri
Czechoslovakia,1992,9271615436.894995,Constant (2024) US$,sipri
Denmark,1949,1181518809.0004737,Constant (2024) US$,sipri
Denmark,1950,1110023896.1700175,Constant (2024) US$,sipri
Denmark,1951,1328817970.8059735,Constant (2024) US$,sipri
Denmark,1952,1821718912.6716442,Constant (2024) US$,sipri
Denmark,1953,2373944627.692238,Constant (2024) US$,sipri
Denmark,1954,2363263212.0445786,Constant (2024) US$,sipri
Denmark,1955,2329656884.87101,Constant (2024) US$,sipri
Denmark,1956,2235289137.969756,Constant (2024) US$,sipri
Denmark,1957,2352226477.074557,Constant (2024) US$,sipri
Denmark,1958,2279785660.9456964,Constant (2024) US$,sipri
Denmark,1959,2236518454.188034,Constant (2024) US$,sipri
Denmark,1960,2493294848.0566645,Constant (2024) US$,sipri
Denmark,1961,2555182225.0319343,Constant (2024) US$,sipri
Denmark,1962,3127803541.440159,Constant (2024) US$,sipri
Denmark,1963,3137891320.499888,Constant (2024) US$,sipri
Denmark,1964,3252076956.9532256,Constant (2024) US$,sipri
Denmark,1965,3451150912.046285,Constant (2024) US$,sipri
Denmark,1966,3396508152.101796,Constant (2024) US$,sipri
Denmark,1967,3393895692.609061,Constant (2024) US$,sipri
Denmark,1968,3621930280.245714,Constant (2024) US$,sipri
Denmark,1969,3566052740.368978,Constant (2024) US$,sipri
Denmark,1970,3762621803.860151,Constant (2024) US$,sipri
Denmark,1971,3827112502.8290777,Constant (2024) US$,sipri
Denmark,1972,3806138119.754514,Constant (2024) US$,sipri
Denmark,1973,3619979744.771186,Constant (2024) US$,sipri
Denmark,1974,3980682395.3011656,Constant (2024) US$,sipri
Denmark,1975,4358671407.5480385,Constant (2024) US$,sipri
Denmark,1976,4266865645.667778,Constant (2024) US$,sipri
Denmark,1977,4288034898.4336514,Constant (2024) US$,sipri
Denmark,1978,4454912963.361393,Constant (2024) US$,sipri
Denmark,1979,4482752277.251659,Constant (2024) US$,sipri
Denmark,1980,4523455623.478288,Constant (2024) US$,sipri
Denmark,1981,4571813682.321216,Constant (2024) US$,sipri
Denmark,1982,4704301503.057543,Constant (2024) US$,sipri
Denmark,1983,4741634064.188438,Constant (2024) US$,sipri
Denmark,1984,4626737552.7667675,Constant (2024) US$,sipri
Denmark,1985,4522384441.574156,Constant (2024) US$,sipri
Denmark,1986,4356537983.763537,Constant (2024) US$,sipri
Denmark,1987,4602473891.8307,Constant (2024) US$,sipri
Denmark,1988,4694604240.88126,Constant (2024) US$,sipri
Denmark,1989,4578646926.489211,Constant (2024) US$,sipri
Denmark,1990,4582153695.905411,Constant (2024) US$,sipri
Denmark,1991,4665045135.14149,Constant (2024) US$,sipri
Denmark,1992,4579166162.902988,Constant (2024) US$,sipri
Denmark,1993,4591500022.121665,Constant (2024) US$,sipri
Denmark,1994,4476608113.33681,Constant (2024) US$,sipri
Denmark,1995,4428971234.391512,Constant (2024) US$,sipri
Denmark,1996,4443017849.569836,Constant (2024) US$,sipri
Denmark,1997,4499988573.078303,Constant (2024) US$,sipri
Denmark,1998,4549649662.537753,Constant (2024) US$,sipri
Denmark,1999,4521869868.946665,Constant (2024) US$,sipri
Denmark,2000,4374160878.939014,Constant (2024) US$,sipri
Denmark,2001,4645100228.534399,Constant (2024) US$,sipri
Denmark,2002,4589526190.652735,Constant (2024) US$,sipri
Denmark,2003,4455214755.580761,Constant (2024) US$,sipri
Denmark,2004,4480861323.407688,Constant (2024) US$,sipri
Denmark,2005,4269293678.627682,Constant (2024) US$,sipri
Denmark,2006,4666567525.836947,Constant (2024) US$,sipri
Denmark,2007,4501338157.373884,Constant (2024) US$,sipri
Denmark,2008,4674143230.554058,Constant (2024) US$,sipri
Denmark,2009,4395061069.799262,Constant (2024) US$,sipri
Denmark,2010,4679328004.225185,Constant (2024) US$,sipri
Denmark,2011,4361510871.470338,Constant (2024) US$,sipri
Denmark,2012,4497811183.818239,Constant (2024) US$,sipri
Denmark,2013,4125512268.0545745,Constant (2024) US$,sipri
Denmark,2014,3944217313.663759,Constant (2024) US$,sipri
Denmark,2015,3903015408.8049974,Constant (2024) US$,sipri
Denmark,2016,4161114147.3842826,Constant (2024) US$,sipri
Denmark,2017,4245043722.6673474,Constant (2024) US$,sipri
Denmark,2018,4856209687.619276,Constant (2024) US$,sipri
Denmark,2019,5010869864.397051,Constant (2024) US$,sipri
Denmark,2020,5328826357.001751,Constant (2024) US$,sipri
Denmark,2021,5428142260.380697,Constant (2024) US$,sipri
Denmark,2022,5886055922.057223,Constant (2024) US$,sipri
Denmark,2023,8253962914.25303,Constant (2024) US$,sipri
Denmark,2024,9637155297.532658,Constant (2024) US$,sipri
Denmark,2025,14082957952.255306,Constant (2024) US$,sipri
Djibouti,1980,6627725.692017253,Constant (2024) US$,sipri
Djibouti,1981,19178842.45030823,Constant (2024) US$,sipri
Djibouti,1982,105446547.01723866,Constant (2024) US$,sipri
Djibouti,1983,107916701.32660115,Constant (2024) US$,sipri
Djibouti,1984,105430525.83060543,Constant (2024) US$,sipri
Djibouti,1985,103105653.3743426,Constant (2024) US$,sipri
Djibouti,1986,97134712.14142174,Constant (2024) US$,sipri
Djibouti,1987,93185768.0399901,Constant (2024) US$,sipri
Djibouti,1988,83885787.59578544,Constant (2024) US$,sipri
Djibouti,1989,82578177.14902784,Constant (2024) US$,sipri
Djibouti,1990,79512117.2755409,Constant (2024) US$,sipri
Djibouti,1991,77277410.01787561,Constant (2024) US$,sipri
Djibouti,1992,78838057.9106453,Constant (2024) US$,sipri
Djibouti,1993,71114111.57877907,Constant (2024) US$,sipri
Djibouti,1994,68329761.2428057,Constant (2024) US$,sipri
Djibouti,1995,62807002.52542115,Constant (2024) US$,sipri
Djibouti,1996,50263192.09957032,Constant (2024) US$,sipri
Djibouti,1997,53076967.627781846,Constant (2024) US$,sipri
Djibouti,1998,52229326.250533424,Constant (2024) US$,sipri
Djibouti,1999,52585613.12433945,Constant (2024) US$,sipri
Djibouti,2000,50101821.58514779,Constant (2024) US$,sipri
Djibouti,2001,49278925.16940213,Constant (2024) US$,sipri
Djibouti,2002,62510605.697132915,Constant (2024) US$,sipri
Djibouti,2003,76998448.33033442,Constant (2024) US$,sipri
Djibouti,2004,66784244.552015945,Constant (2024) US$,sipri
Djibouti,2005,77762994.13708878,Constant (2024) US$,sipri
Djibouti,2006,82967930.82262006,Constant (2024) US$,sipri
Djibouti,2007,55102634.8519981,Constant (2024) US$,sipri
Djibouti,2008,51720854.84089441,Constant (2024) US$,sipri
Dominican Republic,1958,246863239.06394356,Constant (2024) US$,sipri
Dominican Republic,1960,247364840.46362707,Constant (2024) US$,sipri
Dominican Republic,1961,243962220.2762724,Constant (2024) US$,sipri
Dominican Republic,1962,233963007.5351408,Constant (2024) US$,sipri
Dominican Republic,1963,221146544.03830707,Constant (2024) US$,sipri
Dominican Republic,1964,236019746.8764298,Constant (2024) US$,sipri
Dominican Republic,1965,227551698.5451212,Constant (2024) US$,sipri
Dominican Republic,1966,210017845.47004262,Constant (2024) US$,sipri
Dominican Republic,1967,199641707.32501715,Constant (2024) US$,sipri
Dominican Republic,1968,207932010.28923064,Constant (2024) US$,sipri
Dominican Republic,1969,196574428.93441752,Constant (2024) US$,sipri
Dominican Republic,1970,190943407.5012213,Constant (2024) US$,sipri
Dominican Republic,1971,187938187.45127597,Constant (2024) US$,sipri
Dominican Republic,1972,186697562.1399678,Constant (2024) US$,sipri
Dominican Republic,1973,172501516.77876174,Constant (2024) US$,sipri
Dominican Republic,1974,209096454.08186874,Constant (2024) US$,sipri
Dominican Republic,1975,208928588.22641933,Constant (2024) US$,sipri
Dominican Republic,1976,224175127.85320818,Constant (2024) US$,sipri
Dominican Republic,1977,225493189.34318888,Constant (2024) US$,sipri
Dominican Republic,1978,259481966.56556308,Constant (2024) US$,sipri
Dominican Republic,1979,276906925.07206017,Constant (2024) US$,sipri
Dominican Republic,1980,207525106.3915902,Constant (2024) US$,sipri
Dominican Republic,1981,229786445.24645364,Constant (2024) US$,sipri
Dominican Republic,1982,215172327.64548638,Constant (2024) US$,sipri
Dominican Republic,1983,203706463.18463933,Constant (2024) US$,sipri
Dominican Republic,1984,187033634.0254845,Constant (2024) US$,sipri
Dominican Republic,1985,175907587.5002365,Constant (2024) US$,sipri
Dominican Republic,1986,205570016.46565086,Constant (2024) US$,sipri
Dominican Republic,1987,172781393.31430206,Constant (2024) US$,sipri
Dominican Republic,1988,152218870.14522547,Constant (2024) US$,sipri
Dominican Republic,1989,127010460.45059827,Constant (2024) US$,sipri
Dominican Republic,1990,101380713.4336294,Constant (2024) US$,sipri
Dominican Republic,1991,72769099.86909266,Constant (2024) US$,sipri
Dominican Republic,1992,130831840.49028815,Constant (2024) US$,sipri
Dominican Republic,1993,187567949.33511496,Constant (2024) US$,sipri
Dominican Republic,1994,189174490.86705315,Constant (2024) US$,sipri
Dominican Republic,1995,145288878.87710392,Constant (2024) US$,sipri
Dominican Republic,1996,176932382.40590313,Constant (2024) US$,sipri
Dominican Republic,1997,238243825.12235418,Constant (2024) US$,sipri
Dominican Republic,1998,256753624.65504718,Constant (2024) US$,sipri
Dominican Republic,1999,278650210.26696706,Constant (2024) US$,sipri
Dominican Republic,2000,373503580.8397865,Constant (2024) US$,sipri
Dominican Republic,2001,439056016.94684625,Constant (2024) US$,sipri
Dominican Republic,2002,406808297.46103054,Constant (2024) US$,sipri
Dominican Republic,2003,303274594.9364196,Constant (2024) US$,sipri
Dominican Republic,2004,268283432.2365759,Constant (2024) US$,sipri
Dominican Republic,2005,332269572.41864485,Constant (2024) US$,sipri
Dominican Republic,2006,320620268.5960121,Constant (2024) US$,sipri
Dominican Republic,2007,320724740.150779,Constant (2024) US$,sipri
Dominican Republic,2008,368276747.59288216,Constant (2024) US$,sipri
Dominican Republic,2009,361736229.73382914,Constant (2024) US$,sipri
Dominican Republic,2010,388677366.4069132,Constant (2024) US$,sipri
Dominican Republic,2011,369809343.38300776,Constant (2024) US$,sipri
Dominican Republic,2012,417070680.7779069,Constant (2024) US$,sipri
Dominican Republic,2013,409188111.78012854,Constant (2024) US$,sipri
Dominican Republic,2014,472388089.6975307,Constant (2024) US$,sipri
Dominican Republic,2015,507184459.39795905,Constant (2024) US$,sipri
Dominican Republic,2016,534843618.08303255,Constant (2024) US$,sipri
Dominican Republic,2017,593220977.7350322,Constant (2024) US$,sipri
Dominican Republic,2018,664809779.3231051,Constant (2024) US$,sipri
Dominican Republic,2019,698834727.1055864,Constant (2024) US$,sipri
Dominican Republic,2020,711828421.5777496,Constant (2024) US$,sipri
Dominican Republic,2021,690184387.5040737,Constant (2024) US$,sipri
Dominican Republic,2022,772590165.3372605,Constant (2024) US$,sipri
Dominican Republic,2023,921749032.558063,Constant (2024) US$,sipri
Dominican Republic,2024,1012070260.3424603,Constant (2024) US$,sipri
Dominican Republic,2025,1035818193.7115453,Constant (2024) US$,sipri
Ecuador,1953,818849744.733324,Constant (2024) US$,sipri
Ecuador,1957,1294401771.4054823,Constant (2024) US$,sipri
Ecuador,1958,1242428725.8519876,Constant (2024) US$,sipri
Ecuador,1959,1087413443.6711648,Constant (2024) US$,sipri
Ecuador,1960,1459003692.191653,Constant (2024) US$,sipri
Ecuador,1961,1401161340.064109,Constant (2024) US$,sipri
Ecuador,1962,1334563864.998703,Constant (2024) US$,sipri
Ecuador,1963,1177588812.5561206,Constant (2024) US$,sipri
Ecuador,1964,1370020703.3885047,Constant (2024) US$,sipri
Ecuador,1965,1534178624.1921823,Constant (2024) US$,sipri
Ecuador,1966,1418931596.5254977,Constant (2024) US$,sipri
Ecuador,1967,1509130558.4288445,Constant (2024) US$,sipri
Ecuador,1968,1674556921.3095264,Constant (2024) US$,sipri
Ecuador,1969,2134431547.9666183,Constant (2024) US$,sipri
Ecuador,1970,2180020988.8137875,Constant (2024) US$,sipri
Ecuador,1971,1944669860.467959,Constant (2024) US$,sipri
Ecuador,1972,2263863814.9841323,Constant (2024) US$,sipri
Ecuador,1973,2642300811.3972797,Constant (2024) US$,sipri
Ecuador,1974,3257475221.347751,Constant (2024) US$,sipri
Ecuador,1975,3850464254.932696,Constant (2024) US$,sipri
Ecuador,1976,3990829323.4321694,Constant (2024) US$,sipri
Ecuador,1977,6187267470.136984,Constant (2024) US$,sipri
Ecuador,1978,4433326120.153402,Constant (2024) US$,sipri
Ecuador,1979,4559916573.934884,Constant (2024) US$,sipri
Ecuador,1980,4532343887.74659,Constant (2024) US$,sipri
Ecuador,1981,4360004015.999728,Constant (2024) US$,sipri
Ecuador,1982,4407946721.479715,Constant (2024) US$,sipri
Ecuador,1983,3810584045.931875,Constant (2024) US$,sipri
Ecuador,1984,3972172630.0580487,Constant (2024) US$,sipri
Ecuador,1985,5079761427.96119,Constant (2024) US$,sipri
Ecuador,1986,5312153320.903944,Constant (2024) US$,sipri
Ecuador,1987,5694958371.284764,Constant (2024) US$,sipri
Ecuador,1988,6091912018.697806,Constant (2024) US$,sipri
Ecuador,1989,5777401012.700497,Constant (2024) US$,sipri
Ecuador,1990,6064389038.346985,Constant (2024) US$,sipri
Ecuador,1991,5746230430.723049,Constant (2024) US$,sipri
Ecuador,1992,5510848094.205195,Constant (2024) US$,sipri
Ecuador,1993,6219541514.044451,Constant (2024) US$,sipri
Ecuador,1994,5889878468.478343,Constant (2024) US$,sipri
Ecuador,1995,9133394918.01489,Constant (2024) US$,sipri
Ecuador,1996,6475782679.916329,Constant (2024) US$,sipri
Ecuador,1997,5902611774.085321,Constant (2024) US$,sipri
Ecuador,1998,4771587511.133514,Constant (2024) US$,sipri
Ecuador,1999,1689848476.0532808,Constant (2024) US$,sipri
Ecuador,2000,774404954.7385348,Constant (2024) US$,sipri
Ecuador,2001,812002038.6189544,Constant (2024) US$,sipri
Ecuador,2002,949353757.5599935,Constant (2024) US$,sipri
Ecuador,2003,1287186607.633523,Constant (2024) US$,sipri
Ecuador,2004,1203655486.2661352,Constant (2024) US$,sipri
Ecuador,2005,1582982655.070279,Constant (2024) US$,sipri
Ecuador,2006,1526006301.8135273,Constant (2024) US$,sipri
Ecuador,2007,2057450987.838137,Constant (2024) US$,sipri
Ecuador,2008,2384835165.693407,Constant (2024) US$,sipri
Ecuador,2009,2685282173.406495,Constant (2024) US$,sipri
Ecuador,2010,2786033314.594672,Constant (2024) US$,sipri
Ecuador,2011,3124788687.901184,Constant (2024) US$,sipri
Ecuador,2012,3137990047.637788,Constant (2024) US$,sipri
Ecuador,2013,3227120300.1603155,Constant (2024) US$,sipri
Ecuador,2014,3173030790.701653,Constant (2024) US$,sipri
Ecuador,2015,2844955458.4032116,Constant (2024) US$,sipri
Ecuador,2016,2705849629.5920463,Constant (2024) US$,sipri
Ecuador,2017,2640458971.4017816,Constant (2024) US$,sipri
Ecuador,2018,2739556457.6023326,Constant (2024) US$,sipri
Ecuador,2019,2514296769.878296,Constant (2024) US$,sipri
Ecuador,2020,2533922432.312117,Constant (2024) US$,sipri
Ecuador,2021,2586943599.044857,Constant (2024) US$,sipri
Ecuador,2022,2684696319.448104,Constant (2024) US$,sipri
Ecuador,2023,2733653993.203646,Constant (2024) US$,sipri
Ecuador,2024,2882200000.0,Constant (2024) US$,sipri
Ecuador,2025,2707033828.7554927,Constant (2024) US$,sipri
Egypt,1962,1178185517.789186,Constant (2024) US$,sipri
Egypt,1963,1690497792.3934293,Constant (2024) US$,sipri
Egypt,1964,2178117014.3033047,Constant (2024) US$,sipri
Egypt,1965,2178741556.6658072,Constant (2024) US$,sipri
Egypt,1966,1868831779.860955,Constant (2024) US$,sipri
Egypt,1967,1957675620.147622,Constant (2024) US$,sipri
Egypt,1968,2540604141.656023,Constant (2024) US$,sipri
Egypt,1969,3367250883.1856084,Constant (2024) US$,sipri
Egypt,1970,3988201672.533184,Constant (2024) US$,sipri
Egypt,1971,4481383070.081731,Constant (2024) US$,sipri
Egypt,1972,3695463314.705042,Constant (2024) US$,sipri
Egypt,1973,3754664518.04979,Constant (2024) US$,sipri
Egypt,1974,4998215707.562498,Constant (2024) US$,sipri
Egypt,1975,4739821071.913908,Constant (2024) US$,sipri
Egypt,1976,4909095692.119649,Constant (2024) US$,sipri
Egypt,1977,5441421759.854668,Constant (2024) US$,sipri
Egypt,1978,4425475372.407193,Constant (2024) US$,sipri
Egypt,1979,3341401432.185882,Constant (2024) US$,sipri
Egypt,1980,3265972403.971502,Constant (2024) US$,sipri
Egypt,1981,3951521955.3378468,Constant (2024) US$,sipri
